line_slug,Line_Name,citybound_from_station,citybound_to_station,segment_km,citybound_avg_run_minutes,outbound_avg_run_minutes,citybound_avg_scheduled_kmh,outbound_avg_scheduled_kmh,paired_avg_run_minutes,paired_avg_scheduled_kmh,minute_gap,kmh_gap,citybound_observed_segments,outbound_observed_segments,confidence_band
south_western,South Western,Tarneit,Footscray,23.506,20.03,19.51,70.4,72.3,19.77,71.3,0.52,1.9,89,176,medium
south_western,South Western,Terang,Camperdown,22.229,16.88,18.07,81.0,75.9,17.48,76.3,1.19,5.1,1286,1287,medium
south_western,South Western,Birregurra,Winchelsea,20.546,14.02,14.94,87.9,82.5,14.48,85.1,0.92,5.4,1286,1287,medium
south_western,South Western,Colac,Birregurra,19.151,14.51,15.83,79.4,74.0,15.17,75.8,1.32,5.5,1286,1287,medium
south_western,South Western,Tarneit,Sunshine,16.875,14.44,14.19,71.0,71.9,14.31,70.7,0.25,0.9,2513,2484,high
south_western,South Western,Little River,Wyndham Vale,15.339,8.27,8.08,112.0,114.2,8.17,112.6,0.19,2.2,9911,10984,high
south_western,South Western,North Geelong,Lara,12.557,7.99,8.0,95.3,94.2,7.99,94.3,0.02,1.2,695,725,high
south_western,South Western,Waurn Ponds,Geelong,12.086,14.4,15.39,51.1,48.8,14.9,48.7,0.99,2.3,913,618,medium
south_western,South Western,Tarneit,Deer Park,11.5,7.17,9.02,96.8,76.6,8.09,85.2,1.84,20.2,13230,13179,low
south_western,South Western,North Geelong,North Shore,11.208,3.02,3.41,223.1,201.1,3.22,209.1,0.39,22.0,10682,11241,low
south_western,South Western,Wyndham Vale,Tarneit,11.125,6.94,7.29,96.8,93.3,7.11,93.8,0.35,3.4,15402,15617,high
south_western,South Western,Waurn Ponds,South Geelong,10.26,14.25,16.38,43.3,39.2,15.31,40.2,2.13,4.1,503,681,low
south_western,South Western,Lara,Little River,9.928,6.02,6.08,99.0,98.4,6.05,98.5,0.06,0.7,10232,11134,high
south_western,South Western,Sunshine,Footscray,6.631,6.0,5.08,66.3,78.6,5.54,71.8,0.92,12.3,17374,17972,medium
south_western,South Western,Corio,Lara,6.41,5.04,4.44,76.4,88.2,4.74,81.1,0.6,11.7,10463,10613,medium
south_western,South Western,North Geelong,Corio,6.147,5.06,5.81,73.1,63.8,5.43,67.9,0.75,9.3,4275,3782,medium
south_western,South Western,Warrnambool,Sherwood Park,6.013,6.0,10.42,60.1,36.1,8.21,43.9,4.42,24.1,1286,1287,low
south_western,South Western,Footscray,Southern Cross,5.623,10.14,8.1,33.3,41.7,9.12,37.0,2.04,8.4,18702,19367,low
south_western,South Western,Deer Park,Sunshine,5.375,7.65,5.07,42.6,63.8,6.36,50.7,2.58,21.3,13900,14443,low
south_western,South Western,Marshall,South Geelong,5.215,4.28,5.07,74.0,61.9,4.67,67.0,0.78,12.1,8603,8354,medium
south_western,South Western,North Shore,Corio,5.061,3.03,3.49,100.4,88.8,3.26,93.1,0.46,11.6,6188,7073,medium
south_western,South Western,Waurn Ponds,Marshall,5.045,5.07,6.2,59.9,49.0,5.64,53.7,1.13,10.9,8395,8549,medium
south_western,South Western,Geelong,North Geelong,2.477,3.55,4.26,42.7,35.5,3.9,38.1,0.71,7.2,15652,15935,medium
south_western,South Western,South Geelong,Geelong,1.826,3.02,3.31,36.3,33.7,3.17,34.6,0.29,2.6,13205,13127,high
south_western,South Western,North Shore,Lara,1.349,6.04,6.13,13.4,13.3,6.09,13.3,0.09,0.1,4494,4168,high
stony_point,Stony Point,Baxter,Leawarra,6.208,5.67,6.67,65.7,55.9,6.17,60.4,1.0,9.9,2720,2405,medium
stony_point,Stony Point,Hastings,Tyabb,5.15,4.67,4.67,66.2,66.2,4.67,66.2,0.0,0.0,2721,2403,high
stony_point,Stony Point,Tyabb,Somerville,4.022,4.67,3.67,51.7,65.8,4.17,57.9,1.0,14.1,2721,2405,medium
stony_point,Stony Point,Somerville,Baxter,3.843,3.67,3.67,62.9,62.9,3.67,62.9,0.0,0.0,2721,2405,high
stony_point,Stony Point,Bittern,Hastings,3.68,2.67,3.67,82.8,60.2,3.17,69.7,1.0,22.6,2721,2403,low
stony_point,Stony Point,Morradoo,Bittern,2.288,2.67,2.67,51.5,51.5,2.67,51.5,0.0,0.0,2721,2403,high
stony_point,Stony Point,Crib Point,Morradoo,1.872,2.67,2.67,42.1,42.1,2.67,42.1,0.0,0.0,2721,2403,high
stony_point,Stony Point,Leawarra,Frankston,1.842,5.6,1.67,19.9,66.3,3.63,30.4,3.93,46.4,2720,2405,low
stony_point,Stony Point,Stony Point,Crib Point,1.759,1.67,4.0,63.3,26.4,2.83,37.2,2.33,36.9,2721,2403,low
sunbury,Sunbury,Diggers Rest,Watergardens,9.518,6.9,6.67,83.1,85.7,6.78,84.2,0.23,2.6,16957,17459,high
sunbury,Sunbury,Sunshine,Footscray,6.631,7.53,6.69,53.5,59.6,7.11,56.0,0.84,6.1,1673,1913,medium
sunbury,Sunbury,Sunbury,Diggers Rest,5.585,3.67,6.02,91.4,55.7,4.84,69.2,2.35,35.7,16959,17457,low
sunbury,Sunbury,Footscray,North Melbourne,3.943,4.7,3.67,50.4,64.5,4.18,56.5,1.03,14.1,23647,24664,medium
sunbury,Sunbury,Watergardens,Keilor Plains,3.676,3.67,4.48,60.1,50.1,4.07,54.2,0.81,10.1,25593,26659,medium
sunbury,Sunbury,Sunshine,Tottenham,3.151,2.67,3.67,70.9,51.5,3.17,59.7,1.0,19.4,21979,22737,low
sunbury,Sunbury,Ginifer,Albion,2.318,3.67,2.67,37.9,52.2,3.17,43.9,1.0,14.2,25359,26665,medium
sunbury,Sunbury,St Albans,Ginifer,1.867,1.67,2.72,67.2,42.0,2.19,51.1,1.05,25.2,25360,26663,low
sunbury,Sunbury,Tottenham,West Footscray,1.778,1.67,2.67,64.0,40.0,2.17,49.2,1.0,24.0,21975,22741,low
sunbury,Sunbury,Parliament,Flinders Street,1.749,3.0,2.37,35.0,46.2,2.69,39.0,0.63,11.3,13007,10384,medium
sunbury,Sunbury,North Melbourne,Southern Cross,1.68,3.38,2.8,30.5,36.1,3.09,32.6,0.59,5.7,10020,13695,medium
sunbury,Sunbury,Keilor Plains,St Albans,1.665,1.67,1.67,59.9,59.9,1.67,59.9,0.0,0.0,25591,26659,high
sunbury,Sunbury,Albion,Sunshine,1.396,1.72,1.67,49.3,50.3,1.69,49.5,0.05,0.9,25357,26666,high
sunbury,Sunbury,Southern Cross,Flinders Street,1.232,4.07,3.54,18.2,21.2,3.81,19.4,0.53,3.0,10323,13527,medium
sunbury,Sunbury,Melbourne Central,Parliament,1.127,1.67,1.67,40.6,40.6,1.67,40.6,0.0,0.0,13008,10384,high
sunbury,Sunbury,Middle Footscray,Footscray,0.983,1.92,1.67,32.1,35.4,1.79,32.9,0.25,3.3,21974,22745,high
sunbury,Sunbury,West Footscray,Middle Footscray,0.719,1.67,0.67,25.9,64.7,1.17,37.0,1.0,38.8,21974,22744,low
sunbury,Sunbury,Flagstaff,Melbourne Central,0.684,1.67,1.67,24.6,24.6,1.67,24.6,0.0,0.0,13011,10384,high
sunbury,Sunbury,North Melbourne,Flagstaff,0.51,2.51,2.67,12.6,11.5,2.59,11.8,0.16,1.1,13012,10384,high
sunbury,Sunbury,North Melbourne,Flinders Street,0.448,7.19,6.24,3.8,4.4,6.72,4.0,0.95,0.6,616,599,medium
upfield,Upfield,Upfield,Gowrie,4.126,3.67,5.0,67.5,49.5,4.33,57.1,1.33,18.0,19257,19301,low
upfield,Upfield,Parliament,Flinders Street,1.749,3.0,2.27,35.0,48.8,2.63,39.9,0.73,13.8,11858,6972,medium
upfield,Upfield,North Melbourne,Southern Cross,1.68,3.37,2.78,30.6,36.5,3.07,32.8,0.59,5.9,7786,12688,medium
upfield,Upfield,Macaulay,North Melbourne,1.574,2.93,2.33,33.5,42.6,2.63,35.9,0.6,9.1,19567,19424,medium
upfield,Upfield,Gowrie,Fawkner,1.505,1.67,2.7,54.2,33.5,2.18,41.4,1.03,20.7,19255,19302,low
upfield,Upfield,Royal Park,Flemington Bridge,1.399,1.67,2.67,50.4,31.5,2.17,38.7,1.0,18.9,19570,19423,low
upfield,Upfield,Coburg,Moreland,1.332,1.67,2.67,48.0,30.0,2.17,36.9,1.0,18.0,19579,19418,low
upfield,Upfield,Merlynston,Batman,1.267,0.67,1.67,114.0,45.6,1.17,65.2,1.0,68.4,19253,19302,low
upfield,Upfield,Southern Cross,Flinders Street,1.232,4.0,3.47,18.5,21.6,3.74,19.8,0.53,3.2,7662,12562,medium
upfield,Upfield,Melbourne Central,Parliament,1.127,1.67,1.67,40.6,40.6,1.67,40.6,0.0,0.0,11859,6972,high
upfield,Upfield,Batman,Coburg,1.109,2.67,0.68,24.9,99.0,1.68,39.7,1.99,74.1,19630,19688,low
upfield,Upfield,Jewell,Royal Park,1.041,1.67,1.67,37.5,37.5,1.67,37.5,0.0,0.0,19573,19422,high
upfield,Upfield,Brunswick,Jewell,0.81,1.67,0.67,29.2,72.9,1.17,41.7,1.0,43.7,19574,19418,low
upfield,Upfield,Flemington Bridge,Macaulay,0.808,0.67,0.67,72.7,72.7,0.67,72.7,0.0,0.0,19569,19424,high
upfield,Upfield,Moreland,Anstey,0.741,0.67,0.67,66.7,66.7,0.67,66.7,0.0,0.0,19577,19418,high
upfield,Upfield,Fawkner,Merlynston,0.733,1.67,1.67,26.4,26.4,1.67,26.4,0.0,0.0,19255,19302,high
upfield,Upfield,Anstey,Brunswick,0.731,1.67,1.67,26.3,26.3,1.67,26.3,0.0,0.0,19574,19418,high
upfield,Upfield,Flagstaff,Melbourne Central,0.684,1.67,1.67,24.6,24.6,1.67,24.6,0.0,0.0,11859,6972,high
upfield,Upfield,North Melbourne,Flagstaff,0.51,2.47,2.67,12.8,11.5,2.57,11.9,0.19,1.3,11861,6970,high
upfield,Upfield,North Melbourne,Flinders Street,0.448,7.11,6.12,3.8,4.4,6.62,4.1,0.99,0.6,696,637,medium
werribee,Werribee,Werribee,Southern Cross,31.697,32.17,40.0,59.5,47.5,36.08,52.7,7.83,12.0,6,1,low
werribee,Werribee,Laverton,Newport,10.45,8.83,8.2,71.6,77.8,8.51,73.7,0.63,6.2,13801,14672,medium
werribee,Werribee,Seaholme,Newport,5.572,8.48,6.67,39.5,50.1,7.58,44.1,1.82,10.6,19843,20377,medium
werribee,Werribee,Newport,Footscray,4.932,5.74,6.26,51.6,47.6,6.0,49.3,0.51,4.1,13380,13613,medium
werribee,Werribee,Hoppers Crossing,Williams Landing,4.465,2.67,3.67,100.5,73.1,3.17,84.6,1.0,27.4,23473,24354,low
werribee,Werribee,Werribee,Hoppers Crossing,4.032,2.67,5.0,90.7,48.4,3.83,63.1,2.33,42.3,23475,24352,low
werribee,Werribee,Footscray,North Melbourne,3.943,4.81,4.67,49.4,50.7,4.74,49.9,0.14,1.3,13380,13615,high
werribee,Werribee,Laverton,Westona,2.472,3.67,3.83,40.5,38.8,3.75,39.6,0.17,1.7,19849,20374,high
werribee,Werribee,Footscray,South Kensington,2.131,2.67,2.67,47.9,47.9,2.67,47.9,0.0,0.0,19185,20317,high
werribee,Werribee,South Kensington,North Melbourne,1.812,2.67,2.54,40.7,43.9,2.61,41.7,0.14,3.2,19184,20319,high
werribee,Werribee,North Melbourne,Southern Cross,1.68,2.95,2.67,34.9,37.8,2.81,35.9,0.28,2.9,32318,33765,high
werribee,Werribee,Spotswood,Yarraville,1.678,1.66,1.67,60.8,60.4,1.66,60.5,0.0,0.4,19189,20313,high
werribee,Werribee,Westona,Altona,1.385,1.67,2.84,49.9,29.4,2.25,36.9,1.17,20.5,19847,20374,low
werribee,Werribee,Newport,Spotswood,1.335,1.67,2.67,48.1,30.0,2.17,37.0,1.0,18.0,19190,20313,low
werribee,Werribee,Southern Cross,Flinders Street,1.232,4.02,3.38,18.4,22.3,3.7,20.0,0.63,3.9,32320,33770,medium
werribee,Werribee,Aircraft,Laverton,1.221,1.67,0.67,44.0,109.9,1.17,62.8,1.0,65.9,23476,24362,low
werribee,Werribee,Altona,Seaholme,1.021,1.67,1.67,36.8,36.8,1.67,36.8,0.0,0.0,19846,20375,high
werribee,Werribee,Seddon,Footscray,0.995,1.67,0.77,35.8,83.9,1.22,49.0,0.9,48.1,19187,20315,low
werribee,Werribee,Williams Landing,Aircraft,0.974,2.67,2.32,21.9,26.4,2.49,23.4,0.34,4.5,23474,24355,high
werribee,Werribee,Yarraville,Seddon,0.924,1.67,1.67,33.3,33.3,1.67,33.3,0.0,0.0,19187,20314,high
werribee,Werribee,North Melbourne,Flinders Street,0.448,7.0,5.67,3.8,4.7,6.33,4.2,1.33,0.9,319,289,medium
western,Western,Ararat,Beaufort,46.011,26.05,28.05,106.0,98.4,27.05,102.1,2.0,7.6,1454,1471,medium
western,Western,Beaufort,Wendouree,41.469,24.04,23.03,103.5,108.1,23.54,105.7,1.0,4.5,1454,1471,medium
western,Western,Ballarat,Ballan,34.353,18.68,22.14,110.9,94.5,20.41,101.0,3.46,16.5,8745,8873,low
western,Western,Ballan,Bacchus Marsh,28.548,18.67,18.73,92.6,91.9,18.7,91.6,0.06,0.7,8745,8873,high
western,Western,Melton,Sunshine,24.882,16.05,14.04,93.1,106.4,15.05,99.2,2.01,13.3,470,238,low
western,Western,Bacchus Marsh,Rockbank,21.303,13.17,12.06,97.2,106.2,12.61,101.3,1.11,9.0,1357,1449,medium
western,Western,Creswick,Ballarat,18.736,19.01,15.0,59.1,74.9,17.01,66.1,4.01,15.8,659,642,low
western,Western,Clunes,Creswick,18.064,13.04,13.01,83.2,83.3,13.02,83.2,0.03,0.1,659,642,high
western,Western,Talbot,Clunes,17.239,13.02,13.0,79.5,79.5,13.01,79.5,0.02,0.1,659,642,high
western,Western,Melton,Caroline Springs,16.032,10.0,9.0,97.2,106.9,9.5,101.3,1.0,9.7,20,20,medium
western,Western,Maryborough,Talbot,14.375,10.03,15.01,86.1,57.5,12.52,68.9,4.98,28.6,659,642,low
western,Western,Bacchus Marsh,Melton,13.803,8.74,8.66,95.7,100.3,8.7,95.2,0.09,4.5,8913,8753,high
western,Western,Cobblebank,Caroline Springs,13.036,8.67,9.31,90.5,85.0,8.99,87.0,0.64,5.6,1371,1409,medium
western,Western,Rockbank,Deer Park,12.007,8.68,8.02,83.7,89.9,8.35,86.3,0.66,6.2,1385,1417,medium
western,Western,Rockbank,Caroline Springs,8.532,5.8,5.07,88.8,101.4,5.44,94.1,0.73,12.6,11393,10935,medium
western,Western,Melton,Rockbank,7.5,5.5,6.0,83.6,75.0,5.75,78.3,0.5,8.6,28,28,medium
western,Western,Sunshine,Footscray,6.631,6.0,5.17,66.4,77.7,5.58,71.3,0.83,11.3,14196,13787,medium
western,Western,Caroline Springs,Ardeer,6.176,6.16,6.0,60.9,62.3,6.08,60.9,0.16,1.4,1355,1636,high
western,Western,Footscray,Southern Cross,5.623,10.14,8.07,33.3,41.9,9.1,37.1,2.07,8.5,14196,13787,low
western,Western,Deer Park,Sunshine,5.375,7.17,5.0,45.4,64.5,6.08,53.0,2.17,19.1,1385,1649,low
western,Western,Cobblebank,Rockbank,4.504,3.26,4.02,84.1,67.3,3.64,74.2,0.76,16.9,11393,10875,low
western,Western,Wendouree,Ballarat,4.486,4.13,6.73,65.7,40.6,5.43,49.6,2.6,25.1,8502,8858,low
western,Western,Caroline Springs,Deer Park,3.475,3.9,4.03,54.1,51.8,3.97,52.6,0.13,2.3,10986,10297,high
western,Western,Melton,Cobblebank,2.996,3.82,4.69,47.8,39.7,4.26,42.2,0.87,8.1,12764,12284,medium
western,Western,Deer Park,Ardeer,2.701,3.02,3.0,53.7,54.0,3.01,53.8,0.02,0.3,10986,10297,high
western,Western,Ardeer,Sunshine,2.674,5.22,4.02,31.1,39.9,4.62,34.7,1.2,8.8,12341,11933,medium
williamstown,Williamstown,Footscray,South Kensington,2.131,2.67,2.67,47.9,47.9,2.67,47.9,0.0,0.0,15101,14372,high
williamstown,Williamstown,South Kensington,North Melbourne,1.812,2.67,2.47,40.8,45.7,2.57,42.3,0.2,4.9,15101,14375,high
williamstown,Williamstown,North Williamstown,Newport,1.71,2.51,1.67,41.7,61.6,2.09,49.2,0.84,19.8,18441,20003,low
williamstown,Williamstown,North Melbourne,Southern Cross,1.68,2.84,2.67,36.0,37.8,2.75,36.6,0.18,1.8,15102,14396,high
williamstown,Williamstown,Spotswood,Yarraville,1.678,1.67,1.67,60.4,60.4,1.67,60.4,0.0,0.0,15102,14369,high
williamstown,Williamstown,Newport,Spotswood,1.335,1.67,2.67,48.1,30.0,2.17,37.0,1.0,18.0,15104,14368,low
williamstown,Williamstown,Southern Cross,Flinders Street,1.232,4.01,3.53,18.5,21.2,3.77,19.6,0.47,2.7,15102,14396,high
williamstown,Williamstown,Williamstown,Williamstown Beach,1.023,1.67,2.21,36.8,28.5,1.94,31.6,0.55,8.3,18439,20003,medium
williamstown,Williamstown,Seddon,Footscray,0.995,1.67,0.82,35.8,81.5,1.24,48.1,0.85,45.7,15102,14370,low
williamstown,Williamstown,Yarraville,Seddon,0.924,1.67,1.67,33.3,33.3,1.67,33.3,0.0,0.0,15103,14369,high
williamstown,Williamstown,Williamstown Beach,North Williamstown,0.916,1.67,1.67,33.0,33.0,1.67,33.0,0.0,0.0,18441,20003,high
